PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
1660,1.54,1.41,1.58,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,DENVER,CO,80202,V,
1325,1.79,1.52,2.04,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,DENVER,CO,80202,V,
1980,1.44,1.24,1.45,0.27,15,20,20,,,,,,BOSTON,MA,2108,DENVER,CO,80202,V,
1531,1.64,1.44,1.79,0.27,30,20,20,,,,,,BUFFALO,NY,14201,DENVER,CO,80202,V,
1283,1.7,1.41,1.8,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,DENVER,CO,80202,V,
1014,1.66,1.65,1.74,0.27,15,10,20,,,,,,CHICAGO,IL,60290,DENVER,CO,80202,V,
1189,1.84,1.61,1.9,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,DENVER,CO,80202,V,
1332,1.64,1.42,1.74,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,DENVER,CO,80202,V,
1256,1.7,1.54,1.75,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,DENVER,CO,80202,V,
875,1.73,1.69,1.8,0.27,15,10,20,,,,,,DALLAS,TX,75260,DENVER,CO,80202,V,
841,2.15,1.99,2.46,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,DENVER,CO,80202,V,
1,163.21,108.32,172.36,0.27,15,10,20,,,,,,DENVER,CO,80202,DENVER,CO,80202,V,
1269,1.63,1.54,1.64,0.27,15,20,20,,,,,,DETROIT,MI,48201,DENVER,CO,80202,V,
1116,1.67,1.5,1.78,0.27,15,10,10,,,,,,HOUSTON,TX,77001,DENVER,CO,80202,V,
1079,1.81,1.67,1.94,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,DENVER,CO,80202,V,
1749,1.24,1.1,1.32,0.27,15,30,40,,,,,,JACKSONVILLE,FL,32099,DENVER,CO,80202,V,
598,2.2,1.89,2.37,0.27,15,10,10,,,,,,KANSAS CITY,MO,64101,DENVER,CO,80202,V,
962,2.42,2.14,2.63,0.27,30,20,20,,,,,,LITTLE ROCK,AR,72201,DENVER,CO,80202,V,
1017,2.39,2.31,2.5,0.27,15,10,20,,,,,,LOS ANGELES,CA,90005,DENVER,CO,80202,V,
1111,2.07,1.89,2.17,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,DENVER,CO,80202,V,
1090,1.99,1.83,2.31,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,DENVER,CO,80202,V,
2067,1.54,1.26,1.87,0.27,15,30,30,,,,,,MIAMI,FL,33101,DENVER,CO,80202,V,
1044,2,1.89,2.11,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,DENVER,CO,80202,V,
914,2.34,2.15,2.69,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,DENVER,CO,80202,V,
1409,1.65,1.37,1.89,0.27,15,30,30,,,,,,MOBILE,AL,36601,DENVER,CO,80202,V,
1150,1.87,1.74,2.02,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,DENVER,CO,80202,V,
1377,1.56,1.42,1.57,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,DENVER,CO,80202,V,
1768,1.26,1.1,1.31,0.27,15,20,20,,,,,,NEWARK,NJ,7101,DENVER,CO,80202,V,
674,1.71,1.28,2.12,0.27,15,10,20,,,,,,OKLAHOMA CITY,OK,73101,DENVER,CO,80202,V,
935,1.88,1.63,1.96,0.27,15,20,20,,,,,,PEORIA,IL,61601,DENVER,CO,80202,V,
1730,1.21,0.53,1.43,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,DENVER,CO,80202,V,
1446,1.72,1.68,1.76,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,DENVER,CO,80202,V,
1256,1.42,1.32,1.64,0.27,15,20,20,,,,,,PORTLAND,WA,97201,DENVER,CO,80202,V,
1704,1.34,1.2,1.48,0.27,15,30,40,,,,,,RICHMOND,VA,23218,DENVER,CO,80202,V,
1179,1.86,1.54,2.07,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,DENVER,CO,80202,V,
534,1.5,1.4,1.63,0.27,15,10,20,,,,,,SALT LAKE CITY,UT,84101,DENVER,CO,80202,V,
956,1.72,1.57,1.89,0.27,15,20,20,,,,,,SAN ANTONIO,TX,78201,DENVER,CO,80202,V,
1077,2.48,2.44,2.62,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,DENVER,CO,80202,V,
1265,1.77,1.63,2.03,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,DENVER,CO,80202,V,
1651,1.53,1.38,1.55,0.27,30,20,30,,,,,,SAVANNAH,GA,31401,DENVER,CO,80202,V,
1332,1.18,1.06,1.26,0.27,15,20,20,,,,,,SEATTLE,WA,98101,DENVER,CO,80202,V,
842,2.01,1.65,2.09,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,DENVER,CO,80202,V,
1859,1.36,1.22,1.48,0.27,30,20,20,,,,,,TAMPA,FL,33601,DENVER,CO,80202,V,
1233,1.69,1.42,1.75,0.27,15,20,20,,,,,,TOLEDO,OH,43601,DENVER,CO,80202,V,
689,1.87,1.79,1.97,0.27,15,20,20,,,,,,TULSA,OK,74101,DENVER,CO,80202,V,
1798,1.39,1.22,1.56,0.27,15,30,40,,,,,,NORFOLK,VA,23501,DENVER,CO,80202,V,
1659,1.37,1.26,1.52,0.27,30,20,20,,,,,,WASHINGTON,DC,20001,DENVER,CO,80202,V,
515,2.12,1.91,2.19,0.27,15,20,20,,,,,,WICHITA,KS,67201,DENVER,CO,80202,V,
1940,1.44,1.24,1.45,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,DENVER,CO,80202,V,
722,1.43,1.2,1.55,0.27,15,20,20,,,,,,ATLANTA,GA,30301,DETROIT,MI,48201,V,
525,1.26,1.1,1.43,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,DETROIT,MI,48201,V,
725,1.5,1.39,1.7,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,DETROIT,MI,48201,V,
712,0.88,0.79,0.95,0.27,15,20,20,,,,,,BOSTON,MA,2108,DETROIT,MI,48201,V,
259,1.64,1.62,1.75,0.27,15,20,20,,,,,,BUFFALO,NY,14201,DETROIT,MI,48201,V,
620,1.51,1.38,1.55,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,DETROIT,MI,48201,V,
281,2.38,2.15,2.6,0.27,15,10,20,,,,,,CHICAGO,IL,60290,DETROIT,MI,48201,V,
257,2.05,1.66,2.38,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,DETROIT,MI,48201,V,
169,2.75,2.29,2.75,0.27,15,10,20,,,,,,CLEVELAND,OH,44101,DETROIT,MI,48201,V,
203,2.64,2.39,2.8,0.27,15,10,20,,,,,,COLUMBUS,OH,43216,DETROIT,MI,48201,V,
1189,1.23,1.02,1.38,0.27,15,20,20,,,,,,DALLAS,TX,75260,DETROIT,MI,48201,V,
432,2.05,1.78,2.45,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,DETROIT,MI,48201,V,
1269,0.88,0.69,0.97,0.27,15,20,30,,,,,,DENVER,CO,80202,DETROIT,MI,48201,V,
1,240.94,196.77,257.45,0.27,15,10,20,,,,,,DETROIT,MI,48201,DETROIT,MI,48201,V,
1309,1.31,1.15,1.37,0.27,15,10,20,,,,,,HOUSTON,TX,77001,DETROIT,MI,48201,V,
285,2.07,1.93,2.25,0.27,15,10,20,,,,,,INDIANAPOLIS,IN,46201,DETROIT,MI,48201,V,
1001,1.01,0.61,1.19,0.27,15,20,20,,,,,,JACKSONVILLE,FL,32099,DETROIT,MI,48201,V,
772,1.36,1.11,1.59,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,DETROIT,MI,48201,V,
875,1.55,1.38,1.73,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,DETROIT,MI,48201,V,
2280,1.25,0.99,1.67,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,DETROIT,MI,48201,V,
361,1.95,1.7,2.03,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,DETROIT,MI,48201,V,
739,1.59,1.45,1.73,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,DETROIT,MI,48201,V,
1391,0.95,0.75,1.09,0.27,30,20,20,,,,,,MIAMI,FL,33101,DETROIT,MI,48201,V,
384,2.21,2.04,2.32,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,DETROIT,MI,48201,V,
695,1.45,1.27,1.5,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,DETROIT,MI,48201,V,
980,1.7,1.35,1.96,0.27,15,20,20,,,,,,MOBILE,AL,36601,DETROIT,MI,48201,V,
524,1.64,1.46,1.72,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,DETROIT,MI,48201,V,
1064,1.34,1.27,1.44,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,DETROIT,MI,48201,V,
605,1.14,0.98,1.24,0.27,15,20,20,,,,,,NEWARK,NJ,7101,DETROIT,MI,48201,V,
1037,1.22,0.84,1.37,0.27,15,20,20,,,,,,OKLAHOMA CITY,OK,73101,DETROIT,MI,48201,V,
419,1.95,1.74,2.05,0.27,15,20,20,,,,,,PEORIA,IL,61601,DETROIT,MI,48201,V,
584,1.26,1.08,1.49,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,DETROIT,MI,48201,V,
286,1.92,1.66,2.04,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,DETROIT,MI,48201,V,
2386,0.95,0.83,0.98,0.27,30,20,30,,,,,,PORTLAND,WA,97201,DETROIT,MI,48201,V,
621,1.56,1.42,1.65,0.27,15,20,20,,,,,,RICHMOND,VA,23218,DETROIT,MI,48201,V,
2306,1.14,1.06,1.22,0.27,15,20,30,,,,,,SACRAMENTO,CA,94203,DETROIT,MI,48201,V,
1664,1.1,1.03,1.23,0.27,30,20,20,,,,,,SALT LAKE CITY,UT,84101,DETROIT,MI,48201,V,
1462,1.15,1.05,1.19,0.27,15,20,20,,,,,,SAN ANTONIO,TX,78201,DETROIT,MI,48201,V,
2341,1.15,1.14,1.24,0.27,30,20,20,,,,,,SAN DIEGO,CA,92093,DETROIT,MI,48201,V,
2392,1.08,0.84,1.22,0.27,30,20,30,,,,,,SAN FRANCISCO,CA,94101,DETROIT,MI,48201,V,
870,1.51,1.47,1.58,0.27,15,20,20,,,,,,SAVANNAH,GA,31401,DETROIT,MI,48201,V,
2350,1.07,0.81,1.44,0.27,30,20,20,,,,,,SEATTLE,WA,98101,DETROIT,MI,48201,V,
535,1.64,1.63,1.68,0.27,15,10,20,,,,,,ST. LOUIS,MO,63101,DETROIT,MI,48201,V,
1183,1.1,1.01,1.16,0.27,30,20,20,,,,,,TAMPA,FL,33601,DETROIT,MI,48201,V,
60,6.25,5.75,6.35,0.27,15,20,20,,,,,,TOLEDO,OH,43601,DETROIT,MI,48201,V,
931,1.25,1.03,1.36,0.27,15,20,20,,,,,,TULSA,OK,74101,DETROIT,MI,48201,V,
708,1.51,1.26,1.65,0.27,15,20,20,,,,,,NORFOLK,VA,23501,DETROIT,MI,48201,V,
523,1.25,1.16,1.29,0.27,30,20,20,,,,,,WASHINGTON,DC,20001,DETROIT,MI,48201,V,
968,1.39,1.3,1.4,0.27,30,20,20,,,,,,WICHITA,KS,67201,DETROIT,MI,48201,V,
673,0.88,0.79,0.95,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,DETROIT,MI,48201,V,
792,1.58,1.5,1.87,0.27,15,10,10,,,,,,ATLANTA,GA,30301,HOUSTON,TX,77001,V,
1441,1.12,1.03,1.16,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,HOUSTON,TX,77001,V,
667,1.73,1.66,1.84,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,HOUSTON,TX,77001,V,
1843,1.03,0.98,1.19,0.27,15,20,20,,,,,,BOSTON,MA,2108,HOUSTON,TX,77001,V,
1497,1.3,1.18,1.34,0.27,30,20,20,,,,,,BUFFALO,NY,14201,HOUSTON,TX,77001,V,
813,1.61,1.42,1.66,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,HOUSTON,TX,77001,V,
1085,1.52,1.32,1.77,0.27,15,20,20,,,,,,CHICAGO,IL,60290,HOUSTON,TX,77001,V,
1058,1.42,1.37,1.5,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,HOUSTON,TX,77001,V,
1309,1.42,1.26,1.59,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,HOUSTON,TX,77001,V,
1159,1.61,1.6,1.88,0.27,15,10,10,,,,,,COLUMBUS,OH,43216,HOUSTON,TX,77001,V,
241,2.2,1.99,2.44,0.27,15,10,10,,,,,,DALLAS,TX,75260,HOUSTON,TX,77001,V,
1052,1.7,1.69,1.79,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,HOUSTON,TX,77001,V,
1116,0.83,0.75,0.92,0.27,15,10,10,,,,,,DENVER,CO,80202,HOUSTON,TX,77001,V,
1309,1.35,1.21,1.39,0.27,15,20,20,,,,,,DETROIT,MI,48201,HOUSTON,TX,77001,V,
1,251.1,199.73,295.33,0.27,15,10,10,,,,,,HOUSTON,TX,77001,HOUSTON,TX,77001,V,
1020,1.58,1.49,1.72,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,HOUSTON,TX,77001,V,
870,1.2,1.11,1.23,0.27,15,10,20,,,,,,JACKSONVILLE,FL,32099,HOUSTON,TX,77001,V,
745,1.51,1.45,1.53,0.27,15,10,10,,,,,,KANSAS CITY,MO,64101,HOUSTON,TX,77001,V,
439,2.05,1.78,2.27,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,HOUSTON,TX,77001,V,
1545,1.43,1.29,1.52,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,HOUSTON,TX,77001,V,
955,1.74,1.58,1.91,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,HOUSTON,TX,77001,V,
572,2.08,1.82,2.31,0.27,15,10,10,,,,,,MEMPHIS,TN,37501,HOUSTON,TX,77001,V,
1189,0.91,0.78,0.98,0.27,15,20,20,,,,,,MIAMI,FL,33101,HOUSTON,TX,77001,V,
1177,1.54,1.39,1.69,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,HOUSTON,TX,77001,V,
1179,1.37,1.28,1.42,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,HOUSTON,TX,77001,V,
468,1.88,1.6,2.02,0.27,15,20,20,,,,,,MOBILE,AL,36601,HOUSTON,TX,77001,V,
791,1.74,1.64,1.82,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,HOUSTON,TX,77001,V,
348,1.79,1.54,2.13,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,HOUSTON,TX,77001,V,
1618,1.03,0.83,1.15,0.27,15,20,20,,,,,,NEWARK,NJ,7101,HOUSTON,TX,77001,V,
447,1.63,1.29,1.85,0.27,15,10,10,,,,,,OKLAHOMA CITY,OK,73101,HOUSTON,TX,77001,V,
953,1.69,1.54,1.83,0.27,15,20,20,,,,,,PEORIA,IL,61601,HOUSTON,TX,77001,V,
1543,1.07,0.93,1.27,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,HOUSTON,TX,77001,V,
1340,1.39,1.33,1.46,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,HOUSTON,TX,77001,V,
2367,1.08,0.53,1.52,0.27,30,20,30,,,,,,PORTLAND,WA,97201,HOUSTON,TX,77001,V,
1327,1.14,1.08,1.15,0.27,15,20,20,,,,,,RICHMOND,VA,23218,HOUSTON,TX,77001,V,
1928,1.49,1.28,1.77,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,HOUSTON,TX,77001,V,
1642,1.02,0.92,1.09,0.27,15,20,20,,,,,,SALT LAKE CITY,UT,84101,HOUSTON,TX,77001,V,
197,2.08,1.73,2.08,0.27,15,10,10,,,,,,SAN ANTONIO,TX,78201,HOUSTON,TX,77001,V,
1474,1.39,1.3,1.45,0.27,30,20,20,,,,,,SAN DIEGO,CA,92093,HOUSTON,TX,77001,V,
1924,1.63,1.62,1.77,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,HOUSTON,TX,77001,V,
1006,1.28,0.88,1.4,0.27,15,20,20,,,,,,SAVANNAH,GA,31401,HOUSTON,TX,77001,V,
2440,0.97,0.94,1.02,0.27,15,20,20,,,,,,SEATTLE,WA,98101,HOUSTON,TX,77001,V,
786,1.81,1.71,1.9,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,HOUSTON,TX,77001,V,
981,1.02,0.82,1.08,0.27,15,20,20,,,,,,TAMPA,FL,33601,HOUSTON,TX,77001,V,
1246,1.38,1.26,1.53,0.27,15,20,20,,,,,,TOLEDO,OH,43601,HOUSTON,TX,77001,V,
495,1.62,1.45,1.63,0.27,15,10,10,,,,,,TULSA,OK,74101,HOUSTON,TX,77001,V,
1360,1.23,1.22,1.32,0.27,15,20,20,,,,,,NORFOLK,VA,23501,HOUSTON,TX,77001,V,
1410,1.38,1.22,1.68,0.27,30,20,20,,,,,,WASHINGTON,DC,20001,HOUSTON,TX,77001,V,
604,1.8,1.65,2.04,0.27,15,20,20,,,,,,WICHITA,KS,67201,HOUSTON,TX,77001,V,
1804,1.03,0.98,1.19,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,HOUSTON,TX,77001,V,
533,1.12,1.04,1.15,0.27,15,10,10,,,,,,ATLANTA,GA,30301,INDIANAPOLIS,IN,46201,V,
579,1.16,1.06,1.24,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,INDIANAPOLIS,IN,46201,V,
479,1.58,1.42,1.76,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,INDIANAPOLIS,IN,46201,V,
936,0.96,0.86,1.02,0.27,15,20,20,,,,,,BOSTON,MA,2108,INDIANAPOLIS,IN,46201,V,
503,1.15,1,1.27,0.27,15,20,20,,,,,,BUFFALO,NY,14201,INDIANAPOLIS,IN,46201,V,
419,1.64,1.46,1.85,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,INDIANAPOLIS,IN,46201,V,
180,2.97,2.78,3.05,0.27,15,10,10,,,,,,CHICAGO,IL,60290,INDIANAPOLIS,IN,46201,V,
110,3.12,1.6,4.02,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,INDIANAPOLIS,IN,46201,V,
315,1.58,1.4,1.85,0.27,15,10,20,,,,,,CLEVELAND,OH,44101,INDIANAPOLIS,IN,46201,V,
175,2.52,2.25,2.84,0.27,15,10,20,,,,,,COLUMBUS,OH,43216,INDIANAPOLIS,IN,46201,V,
900,1.15,0.98,1.21,0.27,15,20,20,,,,,,DALLAS,TX,75260,INDIANAPOLIS,IN,46201,V,
310,1.96,1.65,2.14,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,INDIANAPOLIS,IN,46201,V,
1079,0.74,0.68,0.78,0.27,15,20,20,,,,,,DENVER,CO,80202,INDIANAPOLIS,IN,46201,V,
285,1.68,1.67,1.92,0.27,15,10,10,,,,,,DETROIT,MI,48201,INDIANAPOLIS,IN,46201,V,
1020,1.24,1.13,1.31,0.27,15,10,20,,,,,,HOUSTON,TX,77001,INDIANAPOLIS,IN,46201,V,
1,312.28,280.49,328.49,0.27,15,10,20,,,,,,INDIANAPOLIS,IN,46201,INDIANAPOLIS,IN,46201,V,
883,1.05,0.83,1.09,0.27,15,20,20,,,,,,JACKSONVILLE,FL,32099,INDIANAPOLIS,IN,46201,V,
483,1.35,1.24,1.41,0.27,15,10,20,,,,,,KANSAS CITY,MO,64101,INDIANAPOLIS,IN,46201,V,
584,1.5,1.38,1.58,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,INDIANAPOLIS,IN,46201,V,
2073,1.1,1.05,1.16,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,INDIANAPOLIS,IN,46201,V,
114,3.96,3.22,3.96,0.27,15,10,20,,,,,,LOUISVILLE,KY,40201,INDIANAPOLIS,IN,46201,V,
466,1.61,1.58,1.74,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,INDIANAPOLIS,IN,46201,V,
1202,0.82,0.68,0.89,0.27,15,20,30,,,,,,MIAMI,FL,33101,INDIANAPOLIS,IN,46201,V,
280,2.33,2.11,2.62,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,INDIANAPOLIS,IN,46201,V,
591,1.32,1.25,1.42,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,INDIANAPOLIS,IN,46201,V,
734,1.41,1.21,1.56,0.27,15,20,30,,,,,,MOBILE,AL,36601,INDIANAPOLIS,IN,46201,V,
279,1.88,1.71,1.9,0.27,15,10,20,,,,,,NASHVILLE,TN,37115,INDIANAPOLIS,IN,46201,V,
818,1.22,1.04,1.4,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,INDIANAPOLIS,IN,46201,V,
704,0.94,0.85,1.04,0.27,15,20,20,,,,,,NEWARK,NJ,7101,INDIANAPOLIS,IN,46201,V,
748,1.13,0.85,1.3,0.27,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,INDIANAPOLIS,IN,46201,V,
210,2.2,2.01,2.22,0.27,15,20,20,,,,,,PEORIA,IL,61601,INDIANAPOLIS,IN,46201,V,
649,1.05,1.03,1.11,0.27,15,10,20,,,,,,PHILADELPHIA,PA,19092,INDIANAPOLIS,IN,46201,V,
365,1.41,1.32,1.43,0.27,15,10,20,,,,,,PITTSBURGH,PA,15201,INDIANAPOLIS,IN,46201,V,
2262,1.21,0.98,1.37,0.27,30,20,30,,,,,,PORTLAND,WA,97201,INDIANAPOLIS,IN,46201,V,
623,1.38,1.22,1.46,0.27,15,20,20,,,,,,RICHMOND,VA,23218,INDIANAPOLIS,IN,46201,V,
2184,1.22,1.11,1.31,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,INDIANAPOLIS,IN,46201,V,
1539,1.09,0.89,1.22,0.27,15,20,20,,,,,,SALT LAKE CITY,UT,84101,INDIANAPOLIS,IN,46201,V,
1173,1.3,0.97,1.4,0.27,15,20,30,,,,,,SAN ANTONIO,TX,78201,INDIANAPOLIS,IN,46201,V,
2103,1.25,1.07,1.26,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,INDIANAPOLIS,IN,46201,V,
2270,1.15,1.02,1.3,0.27,30,20,20,,,,,,SAN FRANCISCO,CA,94101,INDIANAPOLIS,IN,46201,V,
771,1.37,1.25,1.43,0.27,15,20,20,,,,,,SAVANNAH,GA,31401,INDIANAPOLIS,IN,46201,V,
2246,1.03,0.77,1.17,0.27,15,30,40,,,,,,SEATTLE,WA,98101,INDIANAPOLIS,IN,46201,V,
247,2.21,1.86,2.37,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,INDIANAPOLIS,IN,46201,V,
993,0.97,0.83,1.18,0.27,15,20,20,,,,,,TAMPA,FL,33601,INDIANAPOLIS,IN,46201,V,
223,1.97,1.68,2.09,0.27,15,20,20,,,,,,TOLEDO,OH,43601,INDIANAPOLIS,IN,46201,V,
642,1.22,1.08,1.24,0.27,15,20,20,,,,,,TULSA,OK,74101,INDIANAPOLIS,IN,46201,V,
717,1.42,1.26,1.58,0.27,15,20,20,,,,,,NORFOLK,VA,23501,INDIANAPOLIS,IN,46201,V,
577,1.23,1.1,1.24,0.27,30,20,20,,,,,,WASHINGTON,DC,20001,INDIANAPOLIS,IN,46201,V,
677,1.44,1.32,1.45,0.27,15,20,20,,,,,,WICHITA,KS,67201,INDIANAPOLIS,IN,46201,V,
897,0.96,0.86,1.02,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,INDIANAPOLIS,IN,46201,V,
345,2.19,2.04,2.39,0.27,15,10,10,,,,,,ATLANTA,GA,30301,JACKSONVILLE,FL,32099,V,
764,1.33,1.12,1.39,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,JACKSONVILLE,FL,32099,V,
458,1.83,1.29,2.11,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,JACKSONVILLE,FL,32099,V,
1159,1.25,1.04,1.25,0.27,15,20,20,,,,,,BOSTON,MA,2108,JACKSONVILLE,FL,32099,V,
1041,1.66,1.57,1.75,0.27,15,20,20,,,,,,BUFFALO,NY,14201,JACKSONVILLE,FL,32099,V,
467,2.02,1.87,2.08,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,JACKSONVILLE,FL,32099,V,
1065,1.97,1.79,2.14,0.27,15,20,20,,,,,,CHICAGO,IL,60290,JACKSONVILLE,FL,32099,V,
801,2.04,1.82,2.21,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,JACKSONVILLE,FL,32099,V,
896,1.67,1.37,1.83,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,JACKSONVILLE,FL,32099,V,
808,1.67,1.53,1.8,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,JACKSONVILLE,FL,32099,V,
997,1.44,1.31,1.62,0.27,15,20,20,,,,,,DALLAS,TX,75260,JACKSONVILLE,FL,32099,V,
1138,1.59,1.38,1.81,0.27,30,20,20,,,,,,DAVENPORT,IA,52801,JACKSONVILLE,FL,32099,V,
1749,1.06,0.88,1.16,0.27,30,20,30,,,,,,DENVER,CO,80202,JACKSONVILLE,FL,32099,V,
1001,1.75,1.74,1.78,0.27,30,20,30,,,,,,DETROIT,MI,48201,JACKSONVILLE,FL,32099,V,
870,1.65,1.45,1.74,0.27,15,10,20,,,,,,HOUSTON,TX,77001,JACKSONVILLE,FL,32099,V,
883,1.76,1.62,1.81,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,JACKSONVILLE,FL,32099,V,
1,290.2,290.19,322.75,0.27,15,10,10,,,,,,JACKSONVILLE,FL,32099,JACKSONVILLE,FL,32099,V,
1149,1.75,1.52,1.88,0.27,30,20,30,,,,,,KANSAS CITY,MO,64101,JACKSONVILLE,FL,32099,V,
828,1.79,1.54,1.96,0.27,30,20,30,,,,,,LITTLE ROCK,AR,72201,JACKSONVILLE,FL,32099,V,
2414,1.48,1.32,1.54,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,JACKSONVILLE,FL,32099,V,
770,2.1,1.9,2.21,0.27,15,20,30,,,,,,LOUISVILLE,KY,40201,JACKSONVILLE,FL,32099,V,
690,2.08,2.04,2.1,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,JACKSONVILLE,FL,32099,V,
350,0.94,0.69,1.06,0.27,15,10,10,,,,,,MIAMI,FL,33101,JACKSONVILLE,FL,32099,V,
1165,1.55,1.11,1.61,0.27,30,20,20,,,,,,MILWAUKEE,WI,53202,JACKSONVILLE,FL,32099,V,
1476,1.34,1.14,1.42,0.27,30,20,20,,,,,,MINNEAPOLIS,MN,55401,JACKSONVILLE,FL,32099,V,
404,2.13,1.68,2.44,0.27,30,20,20,,,,,,MOBILE,AL,36601,JACKSONVILLE,FL,32099,V,
605,2,1.83,2.15,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,JACKSONVILLE,FL,32099,V,
546,1.77,1.63,1.85,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,JACKSONVILLE,FL,32099,V,
935,1.26,1.01,1.35,0.27,15,20,20,,,,,,NEWARK,NJ,7101,JACKSONVILLE,FL,32099,V,
1156,1.29,1.14,1.54,0.27,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,JACKSONVILLE,FL,32099,V,
